,num_tokens,num_chars,longest_message_toks,shortest_message_toks,longest_message_chars,shortest_message_chars
51378218,1,0,1,1,0,0
51493047,1,0,1,1,0,0
51603841,1,0,1,1,0,0
517034807,14652,67531,48,1,252,0
517590725,15,84,4,1,19,0
517591352,400152,1951958,95,1,433,0
517836076,61875,280389,60,1,254,0
518022115,307406,1463429,71,1,341,0
518303646,48030,212680,61,1,228,0
518366684,9325,41209,76,1,257,0
518507542,261606,1248258,94,1,407,0
51850869,18531,72453,45,1,157,0
51863618,337,1366,19,1,76,0
51864147,69717,319450,45,1,154,0
518785441,35501,147166,50,1,208,0
518849925,9403,39695,59,1,206,0
519785244,40342,167624,52,1,423,0
52058254,45993,214469,45,1,154,0
52066990,33,121,8,2,31,0
52233776,10716,43080,80,1,297,0
52246947,36471,160649,61,1,237,0
52259670,847741,3825812,114,1,374,0
522879334,74251,302447,64,1,215,0
523306410,3,17,1,1,8,0
523307907,40343,169035,55,1,225,0
52361813,1394,5610,31,1,113,0
52365879,155,615,12,1,72,0
52366318,173,712,16,1,61,0
52367993,102,391,16,1,58,0
52369158,83479,342802,51,1,161,0
5237231,1,0,1,1,0,0
52449103,1,0,1,1,0,0
52458077,5,20,3,1,11,0
52477612,833626,3675559,126,1,319,0
52597548,125786,505872,77,1,293,0
5269511,1,0,1,1,0,0
52706801,829407,3558074,174,1,432,0
52803427,395,1556,17,1,68,0
52804003,123776,506086,50,1,185,0
53000525,36045,145392,48,1,240,0
5304271,1,0,1,1,0,0
5307160,1,0,1,1,0,0
53166407,67044,287131,54,1,154,0
53219616,9509,37470,35,1,126,0
53267119,46939,211682,45,1,154,0
53315254,44987,199629,62,1,372,0
53351970,9344,36588,35,1,131,0
53368332,26440,115344,45,1,154,0
533686830,1871,7761,31,1,112,0
5340762,1,0,1,1,0,0
5341253,1,0,1,1,0,0
5344526,1,0,1,1,0,0
53452568,76396,349688,45,1,154,0
53493976,68,261,11,1,45,0
53495907,1493,6022,22,1,85,0
53512152,60404,279380,45,1,308,0
53516814,20804,87091,46,1,203,0
53517044,609,2326,18,1,80,0
53527690,12799,49506,36,1,144,0
535314627,148861,660358,116,1,437,0
53556371,209061,966398,45,1,154,0
535798980,52858,222699,102,1,336,0
536289931,81775,333845,125,1,421,0
53710119,67433,311217,45,1,154,0
53713715,10015,42625,45,1,156,0
53759445,88317,427871,45,1,154,0
537817873,73917,340513,72,1,375,0
53791149,36620,170128,242,1,260,0
5380014,1,0,1,1,0,0
53803345,67011,308629,45,1,154,0
538383130,58619,255663,85,1,360,0
53892094,17,72,11,1,41,0
53900083,49657,213216,102,1,389,0
53901659,13,43,11,1,38,0
53924119,76700,350436,45,1,154,0
53945103,12862,50631,46,1,165,0
54021515,333170,1508555,50,1,174,0
541285252,2713,12275,32,1,134,0
54147329,31538,137220,68,1,223,0
541572134,653,2898,45,1,185,0
541760891,7480,32119,54,1,188,0
542253802,7513,32141,45,1,148,0
54236771,287507,1323630,55,1,202,0
542806452,4745,19517,93,1,192,0
54375586,6201,24214,31,1,127,0
544884770,2042,8387,48,1,188,0
545371787,64,235,23,1,72,0
545854698,2729,11325,33,1,146,0
54595440,127168,582207,45,1,154,0
546366747,5060,21554,45,1,225,0
546473588,830,3420,28,1,122,0
546525774,1642,6710,38,1,162,0
54709422,6772,27970,30,1,105,0
547109327,200891,920910,75,1,460,0
54738249,55260,256802,45,1,154,0
547608174,102515,450202,63,1,318,0
548102582,215256,882422,90,1,390,0
548468584,2671,10920,56,1,200,0
54861200,78290,359842,45,1,154,0
548647163,79896,362296,52,1,419,0
548968000,11504,46738,45,1,171,0
549209637,149102,661473,64,1,375,0
54922542,76490,353796,99,1,417,0
54926057,2,7,1,1,5,0
54936078,1,0,1,1,0,0
54936194,1,0,1,1,0,0
54940008,1,0,1,1,0,0
549433868,4119,16661,38,1,180,0
549467399,6827,27232,45,1,149,0
5495449,1,0,1,1,0,0
54963572,193502,888122,45,1,154,0
549999775,5658,24568,41,1,154,0
550110928,2501,9904,45,1,138,0
550724211,130377,554997,94,1,264,0
55078040,242,933,23,1,82,0
55096224,5230,20203,41,1,156,0
55107197,70379,322676,46,1,170,0
55109704,4261,17982,38,1,166,0
551223278,107280,473709,63,1,445,0
55153035,156007,707369,45,1,154,0
5516438,1,0,1,1,0,0
551725125,151620,652641,66,1,380,0
552069103,2861,11586,45,1,225,0
552231508,109776,472772,60,1,217,0
552546194,10642,43190,49,1,210,0
552790760,306121,1237114,138,1,399,0
5528715,1,0,1,1,0,0
55288857,32222,133505,49,1,217,0
553016063,1902,7542,31,1,146,0
553051200,7138,27770,41,1,154,0
55308513,66577,302278,45,1,154,0
553604730,5200,20703,44,1,187,0
553711990,2797,10560,45,1,160,0
55389225,262023,1215675,72,1,154,0
5539094,1,0,1,1,0,0
554004654,1419,5467,30,1,117,0
554363962,166798,735247,63,1,344,0
55474365,4816,18962,32,1,162,0
554875298,127749,535778,100,1,400,0
55519237,29279,126547,51,1,204,0
555401513,220896,926134,107,1,405,0
555767231,14094,58026,73,1,317,0
555945750,165154,704560,64,1,400,0
556050633,21993,87772,49,1,194,0
55605730,257053,1193816,51,1,154,0
556171859,398,1479,31,1,110,0
556270432,4722,17985,45,1,138,0
5563502,1,0,1,1,0,0
556509034,132299,525406,85,1,330,0
55664556,93975,450770,45,1,154,0
5566756,1,0,1,1,0,0
556706112,1,0,1,1,0,0
556711621,1598,7182,39,1,157,0
556735927,1222,4739,31,1,139,0
556767316,7597,29365,61,1,193,0
5568327,1,0,1,1,0,0
5568529,1,0,1,1,0,0
557305249,1246,4815,36,1,144,0
557403579,1405,5354,24,1,107,0
5574164,1,0,1,1,0,0
557710739,2129,8002,41,1,155,0
558052426,121755,502226,219,1,438,0
558556184,118645,441864,114,1,405,0
55871278,6884,26452,40,1,142,0
559053232,105840,458365,86,1,398,0
559412469,656,2595,41,1,164,0
559584230,105087,459587,80,1,377,0
559780197,1842,7625,18,1,98,0
559892527,6253,25171,40,1,201,0
5600422,1,0,1,1,0,0
560150161,104815,433521,62,1,315,0
5602031,1,0,1,1,0,0
560373148,924,3443,33,1,124,0
560409019,3915,15138,46,1,183,0
5604154,1,0,1,1,0,0
5604647,1,0,1,1,0,0
560933449,1359,5349,33,1,146,0
561034952,1493,5919,24,1,126,0
56105439,54764,246047,45,1,154,0
56113847,40,200,7,2,37,0
561303244,1715,6776,42,1,168,0
561372127,43385,224603,56,1,320,0
561679664,92714,393275,61,1,301,0
561703819,1,7,1,1,7,0
5619715,1,0,1,1,0,0
562175860,162949,691323,64,1,370,0
56234420,12826,62928,45,1,154,0
56252941,810,3060,23,1,89,0
562672364,69093,309086,78,1,260,0
56299438,107,473,24,1,104,0
56299703,88884,404898,45,1,154,0
56302664,5832,24976,45,1,187,0
563033306,630,2629,32,1,145,0
56337142,110608,498397,45,1,154,0
563414126,4043,16555,26,1,189,0
563532423,5349,20849,54,1,197,0
5636797,1,0,1,1,0,0
56368207,2969,12678,36,1,165,0
563955850,923,3493,24,1,78,0
563987722,5392,20996,62,1,207,0
5640334,1,0,1,1,0,0
56416800,4752,18424,27,1,122,0
564522964,1048,4265,50,1,186,0
564637295,2218,8392,47,1,202,0
564919610,862,3275,24,1,91,0
56498184,62801,284986,45,1,154,0
56502195,9911,41042,51,1,183,0
5659362,1,0,1,1,0,0
566170409,93720,424419,48,1,240,0
566722417,56501,248882,51,1,224,0
566945574,50257,210686,71,1,315,0
56697025,33961,142616,47,1,199,0
56701910,642,2588,19,1,67,0
56718595,77098,352618,45,1,154,0
567583630,61285,257726,64,1,268,0
567672070,144,539,14,1,49,0
567672678,15518,65899,74,1,447,0
56770757,142399,664765,45,1,154,0
56808961,1,0,1,1,0,0
56809176,1168,4494,18,1,64,0
568229744,5352,21800,48,1,184,0
568252381,233,1106,11,1,52,0
568252938,219,1127,17,1,106,0
568253436,1335,5311,19,1,79,0
568255529,50390,212379,78,1,296,0
568913400,76,311,12,1,50,0
568914482,43682,178856,63,1,243,0
56915396,37883,162338,58,1,224,0
569553611,22307,92623,59,1,242,0
569618473,103,475,17,1,85,0
569618801,66,307,7,1,37,0
569619105,262,1225,10,1,73,0
569620059,172,748,17,1,113,0
569621196,8,31,4,1,14,0
569621594,21,97,17,1,62,0
569622194,17913,73993,60,1,262,0
56973252,84666,381792,63,1,154,0
570989473,16060,65814,45,1,172,0
571035767,2435,9614,44,1,147,0
571041595,41978,171343,62,1,241,0
571223227,402294,1946560,309,1,378,0
571223786,26772,111195,62,1,204,0
57167903,8781,34078,44,1,150,0
571762506,476,2127,32,1,126,0
571773748,13826,56196,47,1,185,0
571822015,37692,156254,56,1,246,0
572002400,248583,1113401,397,1,419,0
572002453,9484,37566,46,1,200,0
572255796,7195,27520,46,1,175,0
572475748,8540,36984,47,1,185,0
572563738,35587,148192,51,1,222,0
572666105,27014,118872,58,1,345,0
572715226,3734,14167,48,1,158,0
572911506,7943,29956,46,1,205,0
573338155,6792,28702,33,1,165,0
573373470,61855,258589,70,1,301,0
573526952,5023,19213,45,1,167,0
574151807,34964,145052,61,1,226,0
574878748,2496,10528,32,1,149,0
574897008,150008,655629,66,1,363,0
574908443,6378,26254,40,1,214,0
574939592,894,3607,17,1,74,0
574942842,3127,12547,34,1,175,0
574955699,8044,32731,54,1,198,0
574978098,12987,52947,72,1,291,0
57513790,1,0,1,1,0,0
57514110,213,946,10,1,58,0
57536613,1925,7520,22,1,74,0
5754108,1,0,1,1,0,0
5754224,1,0,1,1,0,0
57542923,73394,327453,45,1,154,0
575665949,23595,95452,56,1,222,0
575682890,210950,904332,61,1,455,0
576448694,23405,95202,60,1,258,0
576461085,193488,880057,114,1,453,0
576511425,24238,99143,71,1,268,0
576681344,215137,1047809,112,1,225,0
576681486,11839,47636,41,1,182,0
57672242,16560,77823,45,1,149,0
577248609,24921,100054,84,1,303,0
577270221,158286,683306,68,1,378,0
57736861,63944,286206,45,1,165,0
57740347,307,1199,15,1,60,0
57746225,218,833,14,1,49,0
57747590,339,1304,28,1,120,0
57748870,11653,49981,49,1,168,0
577493387,200151,945054,55,1,225,0
577493510,7311,28235,45,1,182,0
5775603,1,0,1,1,0,0
577788094,6844,26381,56,1,197,0
578095233,33566,137386,56,1,232,0
578115908,163610,702933,113,1,370,0
578257634,3850,14606,45,1,150,0
578468959,9174,34758,42,1,154,0
5787620,1,0,1,1,0,0
578892707,1,3,1,1,3,0
578895904,9213,37476,66,1,268,0
578938493,582,2471,20,1,104,0
578939961,45343,186608,70,1,278,0
579041362,3486,12966,52,1,200,0
57923525,1812,6821,20,1,76,0
579251368,4465,16800,45,1,138,0
57930241,53573,240733,45,1,154,0
57933629,21562,92576,57,1,217,0
579663587,32415,135396,75,1,377,0
579739880,14931,61654,63,1,252,0
579825672,1239,4676,24,1,90,0
5798311,1,0,1,1,0,0
57989033,139948,598239,96,1,261,0
5799023,1,0,1,1,0,0
580406675,32144,128170,47,1,203,0
580426115,392075,1637241,90,1,474,0
58113593,18762,79763,49,1,201,0
581218971,4783,19890,32,1,131,0
581234660,116522,511233,114,1,378,0
581268198,17958,71706,55,1,196,0
58134430,18626,78100,34,1,137,0
58135662,106864,475825,57,1,336,0
581363361,8477,35593,65,1,273,0
58164221,8368,34330,34,1,131,0
58169182,558632,2485371,73,1,340,0
58184016,8,40,5,1,20,0
58184070,7054,28764,34,1,121,0
582032274,16124,65339,55,1,233,0
582051625,240059,1031674,72,1,405,0
582118853,9470,37762,36,1,315,0
58226015,684,2760,18,1,80,0
582280082,412180,1799756,382,1,403,0
582280211,45740,173037,51,1,248,0
58241854,1312,4809,21,1,76,0
5824399,1,0,1,1,0,0
5827724,1,0,1,1,0,0
582912592,242468,999772,133,1,418,0
583094866,291784,1364341,73,1,273,0
583095211,17572,66920,49,1,194,0
58324193,48505,211478,60,1,205,0
583363819,12668,48863,48,1,184,0
5835643,1,0,1,1,0,0
58361494,5813,23734,39,1,159,0
583770357,74227,305496,70,1,431,0
58378589,13735,55403,43,1,152,0
583792990,125263,557202,108,1,442,0
58386620,234194,1060339,84,1,210,0
583974327,229691,1128959,64,1,230,0
583974458,6558,25116,48,1,195,0
58416580,1870,6780,31,1,117,0
584229977,4779,18026,45,1,146,0
584408979,8269,33890,53,1,192,0
58454969,37478,169400,70,1,154,0
584595206,63121,260670,78,1,313,0
58464005,53363,235701,45,1,149,0
584818483,3529,14038,53,1,170,0
58482136,1834,7148,31,1,126,0
585397536,158,617,13,1,55,0
585425901,50,202,15,1,59,0
585426114,21071,88098,56,1,233,0
585472766,40216,164962,66,1,252,0
585806361,30722,108877,80,1,200,0
586122947,12599,42516,64,1,230,0
586135187,79025,363164,70,1,325,0
5862174,1,0,1,1,0,0
586240746,390,1614,21,1,71,0
586250617,12290,50009,63,1,222,0
586283513,25263,102439,63,1,402,0
586295839,107515,480443,67,1,364,0
586345228,1189,5527,54,1,324,0
586348569,732,2976,28,1,87,0
586355713,153,663,14,1,50,0
586357328,3669,15134,25,1,107,0
586388283,3795,15475,46,1,142,0
5864251,1,0,1,1,0,0
586498658,10922,38396,45,1,195,0
5866221,1,0,1,1,0,0
586654761,21821,75081,61,1,193,0
587089840,43695,179013,80,1,256,0
587147103,126380,532950,63,1,381,0
587213964,5147,20745,48,1,195,0
587283502,14543,53613,54,1,280,0
588005034,46182,186560,48,1,225,0
588052425,168615,744759,71,1,390,0
5880690,1,0,1,1,0,0
58816538,318,1322,21,1,78,0
588233766,254550,1158133,79,1,277,0
588233900,19610,76590,53,1,203,0
58859713,1,0,1,1,0,0
58860303,1232,4670,38,1,138,0
58883385,11705,45951,42,1,189,0
588915768,48269,197712,67,1,277,0
588984351,74941,341795,64,1,380,0
58912205,100242,451692,45,1,154,0
589131542,253469,1313670,64,1,294,0
589131660,15549,62201,54,1,208,0
58927188,3617,14058,31,1,125,0
589376412,13027,49522,61,1,198,0
589626587,91,363,8,1,35,0
589848709,77523,321555,61,1,315,0
5899152,1,0,1,1,0,0
589916236,108545,489359,55,1,320,0
590052707,369718,1677127,76,1,245,0
590052855,20417,81397,51,1,196,0
59023281,132615,586026,45,1,154,0
590322766,15440,60922,55,1,198,0
59067603,16998,66694,100,1,259,0
590747854,2014,8250,59,1,234,0
590762149,57950,243322,63,1,248,0
59092505,79729,363011,61,1,154,0
590926895,8386,31704,54,1,233,0
59098213,17401,71798,54,1,202,0
59161013,189861,875875,58,1,154,0
591624207,5823,23778,32,1,126,0
591652032,9833,43021,59,1,226,0
591672504,43778,183573,71,1,294,0
5917320,1,0,1,1,0,0
59248758,3706,14492,38,1,228,0
592499170,240916,1042195,96,1,396,0
592507634,246,995,55,1,231,0
592515819,1,0,1,1,0,0
592516705,2,6,1,1,5,0
592517312,22,127,7,1,56,0
592519238,4451,18201,45,1,195,0
592543006,40404,162752,60,1,246,0
59278309,75556,346351,45,1,154,0
59281213,17349,74800,43,1,156,0
59293980,566,2235,15,1,86,0
593417780,51253,213011,96,1,403,0
593452279,121990,545503,60,1,313,0
59346682,90422,404496,45,1,396,0
59410963,111,513,15,1,61,0
594333379,5880,24580,37,1,142,0
59435194,50,192,7,1,40,0
594363778,42765,180094,59,1,379,0
594433391,151,661,12,1,55,0
594435850,28,112,6,1,31,0
594436108,1109,4599,32,1,126,0
594438803,4983,21838,36,1,165,0
59445484,1,0,1,1,0,0
594460168,12004,49735,67,1,276,0
59447356,42,213,17,1,65,0
59447546,92,421,10,1,83,0
59449630,19314,75340,49,1,294,0
59460704,29817,126843,56,1,190,0
59481750,89832,413342,45,1,154,0
59482156,217,794,26,1,48,0
59517537,6574,29873,50,1,174,0
59530701,582214,2777425,76,1,154,0
595351737,11,50,4,1,15,0
595352719,9823,39943,42,1,139,0
595396439,135312,555123,321,1,321,0
595401100,78,327,19,1,76,0
595401693,45,203,11,1,51,0
595402059,62,268,16,1,55,0
595402378,140,625,17,1,82,0
595403874,15,69,6,2,22,0
595404203,11796,48394,42,1,150,0
59544648,2528,9689,42,1,151,0
595474091,17704,74244,75,1,280,0
595534171,486769,2204441,375,1,375,0
595534306,23658,95133,54,1,185,0
595543998,34,187,6,1,40,0
595544782,5128,20866,61,1,193,0
595891124,7766,29673,41,1,162,0
596105439,4231,15592,44,1,184,0
596348689,216,808,32,1,126,0
596365858,4,15,3,1,11,0
596366681,10717,46245,47,1,187,0
596398751,31248,131214,78,1,298,0
596426529,4746,17953,45,1,154,0
596479698,30921,126146,85,1,271,0
596569394,33130,136607,67,1,235,0
596793509,18710,73261,45,1,184,0
59680074,40356,170568,51,1,199,0
59690411,10865,42379,39,1,136,0
597261564,13752,55349,68,1,249,0
597296848,172762,774242,60,1,369,0
597306334,1991,8064,34,1,122,0
597317746,50896,221405,66,1,345,0
59740150,483036,2297831,84,1,429,0
597483411,3502,13257,33,1,146,0
5982000,1,0,1,1,0,0
599128325,226939,1007932,91,1,420,0
599132832,133,541,10,1,52,0
599137250,738,3016,40,1,148,0
599146594,36265,152206,61,1,231,0
59949348,1015,3854,21,1,83,0
600067947,142,566,12,1,46,0
600069452,1047,4296,32,1,126,0
600075127,981,4054,36,1,140,0
600079544,2157,8617,34,1,126,0
600085777,2,11,2,2,11,0
600085968,586,2346,19,1,77,0
600087957,270,1214,32,1,126,0
600089076,218,948,20,1,72,0
600092310,5482,23038,39,1,171,0
600099810,59092,245202,75,1,360,0
601040303,8416,35868,41,1,160,0
601064852,253,986,15,1,41,0
601065300,59,375,15,1,195,0
601065609,5439,23860,46,1,260,0
601072345,2517,10489,39,1,180,0
601075502,725,2951,20,1,83,0
601076153,150,647,16,1,60,0
601076429,4867,20479,26,1,112,0
601083642,32,90,9,1,32,0
601084283,138,732,27,1,216,0
601085077,87,462,10,1,57,0
601085870,44073,192523,62,1,272,0
6011672,1,0,1,1,0,0
602047767,415033,1751581,100,1,467,0
602051545,198,807,32,1,126,0
602058180,22,72,7,3,24,0
602058643,56545,235502,97,1,443,0
60281610,38062,162419,48,1,149,0
60302625,34657,157802,47,1,178,0
603059779,467,1871,33,1,123,0
603066980,127990,541181,116,1,448,0
60324305,360,1474,17,1,63,0
6033970,1,0,1,1,0,0
6038738,1,0,1,1,0,0
603985025,25535,105552,87,1,261,0
604021102,11890,61190,64,1,375,0
604035918,33940,141527,69,1,336,0
604068853,318,1247,10,1,55,0
604069215,27731,115566,130,1,438,0
60424905,17193,83535,41,1,154,0
6042983,1,0,1,1,0,0
60472053,23115,99030,39,1,151,0
60485052,89,335,15,1,49,0
604952168,137732,610412,69,1,379,0
60501999,60,217,7,1,22,0
60513508,1,0,1,1,0,0
60516454,167,725,14,1,64,0
60560244,1246,4947,26,1,91,0
6056792,1,0,1,1,0,0
605888343,96320,423746,75,1,374,0
605892543,92,359,15,1,54,0
605893806,119,390,27,1,94,0
605894779,80,336,17,1,65,0
605895583,14,71,7,2,32,0
605895995,92,396,12,1,43,0
605897568,30,125,17,3,70,0
605897812,28,92,16,2,45,0
605898084,2292,9107,60,1,186,0
605906203,67434,272228,81,1,309,0
606285678,6366,25487,53,1,191,0
60662784,38149,163841,43,1,160,0
60685034,47,207,9,1,40,0
60685089,110735,516993,52,1,182,0
606859670,66479,292018,56,1,218,0
6085151,1,0,1,1,0,0
60884884,18552,78461,35,1,149,0
608893813,219417,1093717,124,1,396,0
6092444,1,0,1,1,0,0
609307372,9874,41429,45,1,200,0
60945057,391417,1827652,94,1,182,0
61002056,450,1625,17,1,60,0
61083342,1289,5106,22,1,77,0
61113564,44983,189063,41,1,165,0
61116726,265,909,15,1,58,0
61122343,2203,7824,23,1,84,0
6113757,1,0,1,1,0,0
61178465,756851,3164380,151,1,280,0
6117981,1,0,1,1,0,0
612054371,14480,60914,52,1,199,0
6122180,1,0,1,1,0,0
61335523,20131,84391,43,1,159,0
6136819,1,0,1,1,0,0
61485849,1845,7061,40,1,145,0
6155102,1,0,1,1,0,0
6156338,1,0,1,1,0,0
6175375,1,0,1,1,0,0
61843671,12316,59480,45,1,177,0
61861903,2675,10439,27,1,115,0
62132611,50466,222882,45,1,228,0
62242040,2516,10120,31,1,115,0
62286871,40701,179608,36,1,146,0
62292511,252376,1206997,75,1,329,0
62329279,68096,296611,62,1,171,0
62561845,50044,221870,48,1,160,0
62664534,3662,14266,34,1,107,0
6267017,1,0,1,1,0,0
6289026,1,0,1,1,0,0
62916567,1575,6009,26,1,91,0
6297788,1,0,1,1,0,0
6311555,1,0,1,1,0,0
63214524,1,2,1,1,2,0
63215479,37,132,18,1,59,0
63218809,2067,8165,22,1,84,0
63280803,50669,233686,78,1,180,0
6336882,1,0,1,1,0,0
6338875,1,0,1,1,0,0
6340258,1,0,1,1,0,0
634211835,415215,1831626,135,1,448,0
63466225,39897,174446,45,1,162,0
6348595,1,0,1,1,0,0
635170328,454983,2080791,338,1,410,0
635475444,39173,169826,61,1,345,0
63560954,115,442,12,1,66,0
63597392,3326,13166,38,1,131,0
636100652,92779,450549,86,1,449,0
63630959,2638,9692,25,1,97,0
636325127,65628,365112,51,1,216,0
637160127,32441,138173,49,1,296,0
637384703,32018,141841,62,1,200,0
6373877,1,0,1,1,0,0
63766018,4369,17232,38,1,131,0
6377793,1,0,1,1,0,0
6392126,1,0,1,1,0,0
639945317,3727,14543,60,1,120,0
64028540,2765,10796,38,1,143,0
640799173,59,229,11,1,40,0
640800712,2600,10305,27,1,130,0
640864049,1,0,1,1,0,0
6412489,1,0,1,1,0,0
64153569,19891,95759,41,1,168,0
641779747,5964,25119,37,1,159,0
641800502,58501,280697,80,1,390,0
642780033,39582,173764,64,1,347,0
6429666,1,0,1,1,0,0
6433540,1,0,1,1,0,0
64336272,1735,7319,19,1,80,0
64357081,2105,8167,40,1,139,0
643764693,59949,284527,70,1,390,0
64450906,435586,1951387,90,1,325,0
64459934,167,714,19,1,102,0
644695690,68681,320118,75,1,441,0
64541229,97693,402212,55,1,181,0
645641897,86113,391425,74,1,440,0
64651785,404290,1678816,226,1,432,0
646602253,49992,234338,74,1,374,0
64735813,82059,332150,45,1,154,0
64746632,49,165,7,1,25,0
647578867,59747,272495,70,1,416,0
64806463,1,0,1,1,0,0
64807038,227,868,20,1,93,0
64838899,404485,1670032,63,1,319,0
648544684,48468,229346,74,1,416,0
648723021,509398,2461352,295,1,295,0
648723721,34165,147413,92,1,332,0
649175629,14636,62491,58,1,198,0
64922041,92143,383282,48,1,154,0
649505558,50938,242039,62,1,420,0
64956953,531,2015,38,1,133,0
649644667,9517,39876,49,1,154,0
649957626,5792,24390,46,1,201,0
65026967,451382,1893814,63,1,195,0
650438074,75693,359583,81,1,464,0
650579989,588716,2555415,263,1,300,0
650580117,9868,41071,47,1,252,0
650917712,4127,16802,51,1,172,0
65123547,78862,323872,60,1,154,0
651330891,64820,297631,78,1,471,0
65215252,396441,1671229,79,1,338,0
652323333,84752,406431,80,1,464,0
652626179,11836,53067,47,1,160,0
65285870,13316,55156,39,1,157,0
6528877,1,0,1,1,0,0
65305441,80796,333249,69,1,154,0
6530749,1,0,1,1,0,0
6530779,1,0,1,1,0,0
653147004,689,3404,24,1,234,0
6531557,1,0,1,1,0,0
653175051,22,80,5,1,22,0
653180821,4,32,4,4,32,0
653259172,230081,1073686,80,1,384,0
653275757,960,4259,32,1,216,0
653291122,24203,107306,80,1,352,0
653374213,12145,63368,62,1,406,0
6537389,1,0,1,1,0,0
6537456,1,0,1,1,0,0
654235908,169613,756100,88,1,425,0
654246234,32264,154181,64,1,338,0
654358081,24393,114626,69,1,351,0
65439985,1193,4591,21,1,78,0
655182162,141222,633425,72,1,388,0
655193820,61,210,21,1,67,0
655198506,35168,153419,66,1,385,0
6551986,1,0,1,1,0,0
655371568,14651,62008,49,1,196,0
655847277,6277,25933,56,1,198,0
6561131,1,0,1,1,0,0
656168851,211708,987568,106,1,424,0
656178330,24840,111774,72,1,464,0
656267644,9965,47492,46,1,177,0
656314044,332165,1491736,64,1,260,0
656314139,9279,38266,51,1,174,0
65661473,4,11,4,4,11,0
65661868,315,1143,21,1,78,0
656647758,2876,11666,31,1,132,0
657127716,117159,530377,88,1,407,0
657137192,34,140,9,1,34,0
657142645,56757,254888,71,1,244,0
65731986,20,72,13,3,51,0
65735667,9,31,7,1,21,0
65737896,1939,7581,29,1,121,0
657489615,4156,16432,56,1,180,0
6575868,1,0,1,1,0,0
658010611,73787,320961,128,1,425,0
65852881,13441,59636,45,1,154,0
658960981,101993,443480,335,1,406,0
659936957,95533,446444,57,1,467,0
659944642,27366,124255,68,1,268,0
6603089,1,0,1,1,0,0
6606686,1,0,1,1,0,0
66083595,739,2857,22,1,83,0
660909729,185961,845615,124,1,442,0
660923283,80896,367341,112,1,410,0
66116457,277690,1212106,81,1,154,0
6614925,1,0,1,1,0,0
661880109,251679,1134146,256,1,460,0
661892382,249,989,32,1,126,0
661907249,38,178,18,1,67,0
661908457,60987,258222,117,1,410,0
66203188,44899,185601,45,1,154,0
662058452,352450,1582247,93,1,303,0
662058573,11488,48521,49,1,276,0
662072545,6,10,3,3,7,0
662073792,459,1841,32,1,126,0
662504292,3334,13080,51,1,217,0
662877266,106168,461673,192,1,441,0
662886073,4269,19329,106,1,375,0
662931517,26640,120006,67,1,243,0
663026806,150870,695395,60,1,220,0
663026861,9846,40722,45,1,173,0
66318170,330771,1378590,87,1,154,0
663187389,187480,887937,80,1,302,0
66321723,27792,118314,81,1,383,0
663334864,512,2022,34,1,128,0
663390297,2577,10406,36,1,149,0
66364219,126,432,9,1,34,0
663841713,163459,805501,109,1,465,0
663852366,26861,119321,86,1,283,0
6641228,1,0,1,1,0,0
66417880,47793,196539,54,1,154,0
664225493,3472,14132,59,1,204,0
6645186,1,0,1,1,0,0
664789560,172530,766687,136,1,463,0
66503104,1774,7005,30,1,116,0
66529855,320486,1290303,54,1,154,0
665757070,92078,395929,87,1,313,0
6659144,1,0,1,1,0,0
66631552,35645,146465,45,1,154,0
666719644,140276,660054,50,1,374,0
666725440,38638,169201,98,1,420,0
667682173,87407,394581,61,1,342,0
667690710,32929,140264,56,1,266,0
667824069,3485,16030,36,1,126,0
667840400,5208,24552,32,1,126,0
667865503,1233,5114,25,1,120,0
6679757,1,0,1,1,0,0
668650575,135998,645380,62,1,360,0
668659502,57,231,12,1,56,0
668660902,30928,135983,63,1,213,0
668839263,416950,1981039,135,1,333,0
668839413,8467,34708,45,1,186,0
66897614,707,2502,22,1,83,0
669307389,2389,9895,41,1,161,0
669645047,121772,528403,61,1,425,0
669654223,537,2233,32,1,126,0
669675193,37853,165194,64,1,252,0
669795610,385473,1780784,68,1,242,0
669795641,6752,27891,45,1,176,0
6698218,1,0,1,1,0,0
670072853,3876,15931,38,1,155,0
670539386,66077,300258,64,1,360,0
670543761,52,184,9,1,41,0
670545608,51906,219559,77,1,286,0
670900280,6827,27602,53,1,203,0
67131678,1,0,1,1,0,0
67136148,4018,15511,40,1,180,0
671452065,38113,168675,61,1,201,0
67147963,644,2494,16,1,61,0
671567855,13125,58745,52,1,209,0
672413534,65704,287291,86,1,310,0
672719028,26192,114025,60,1,198,0
67323632,321,1249,14,1,60,0
673383553,149420,654643,64,1,374,0
673386888,41354,176925,77,1,304,0
673515950,3291,14044,84,1,192,0
67409908,2146,8803,26,1,98,0
674343533,3732,15117,38,1,130,0
674378033,124258,588854,94,1,467,0
674387936,90,362,32,1,126,0
674392314,6613,28322,57,1,230,0
674422220,40707,170228,56,1,260,0
67532008,121497,508803,48,1,154,0
675368158,123616,534163,63,1,328,0
675376659,53427,224823,72,1,284,0
676003573,6770,27738,41,1,154,0
676368639,132528,560492,112,1,445,0
676374581,63702,283421,68,1,255,0
676748392,3754,14968,45,1,153,0
677325378,195299,839251,147,1,330,0
677333307,27055,113186,68,1,251,0
67735100,20066,85504,45,1,154,0
67758403,72506,277789,73,1,154,0
677685101,4723,18894,42,1,168,0
